time,frequency,fd
2024-04-08 17:50:00,15,0.060367556343521464
2024-04-08 17:50:00,15,0.0974956638459722
2024-04-08 17:50:00,15,0.08246969954835631
2024-04-08 17:50:00,15,0.030085510040540706
2024-04-08 17:50:00,15,0.006148998781302706
2024-04-08 17:50:00,15,-0.3241465810580026
2024-04-08 17:50:00,15,0.18837200249940056
2024-04-08 17:50:00,15,-0.007270732549903652
2024-04-08 17:50:00,15,0.0053167848733900736
2024-04-08 17:50:00,15,0.060049547359001865
2024-04-08 17:50:00,15,0.03092030844423463
2024-04-08 17:50:00,15,0.09147694188365676
2024-04-08 17:50:00,15,0.17637031469219128
2024-04-08 17:50:00,15,0.1301040516367746
2024-04-08 17:50:00,15,0.20665453457652633
2024-04-08 17:50:00,15,0.19064077791866663
2024-04-08 17:50:00,15,0.17575559958389855
2024-04-08 17:50:00,15,0.18406070912906577
2024-04-08 17:50:00,15,0.15121764433469947
2024-04-08 17:50:00,15,0.1629711167083077
2024-04-08 17:50:00,15,0.1543331892932007
2024-04-08 17:50:00,15,0.1239414872153409
2024-04-08 17:50:00,15,0.1420547062127103
2024-04-08 17:50:00,15,0.07471745791520987
2024-04-08 17:50:00,15,0.04690780549739748
2024-04-08 17:50:00,15,0.05660837246390241
2024-04-08 17:50:00,15,0.04725788774710654
2024-04-08 17:50:00,15,0.12384670878290618
2024-04-08 17:50:00,15,0.11587458206238499
2024-04-08 17:50:00,15,0.07670584681593998
2024-04-08 17:50:00,15,0.05956961412055156
2024-04-08 17:50:00,15,0.02223229160684656
2024-04-08 17:50:00,15,0.036628827067457265
2024-04-08 17:50:00,15,0.008718485061690151
2024-04-08 17:50:00,15,0.027258651780859233
2024-04-08 17:50:00,15,-0.0015605373134486844
2024-04-08 17:50:00,15,0.0182084510892509
2024-04-08 17:50:00,15,0.0021579143820587843
2024-04-08 17:50:00,15,-0.021273254000934966
2024-04-08 17:50:00,15,-0.006419015673679057
2024-04-08 17:50:00,15,0.08814085671554192
2024-04-08 17:50:00,15,0.10613042845648138
2024-04-08 17:50:00,15,-0.10273357011226356
2024-04-08 17:50:00,15,0.3283596957775789
2024-04-08 17:50:00,15,-0.18846305365913724
2024-04-08 17:55:00,15,0.11684035267363589
2024-04-08 17:55:00,15,0.07358730449348216
2024-04-08 17:55:00,15,0.09450764773506883
2024-04-08 17:55:00,15,3.705996710202941e-05
2024-04-08 17:55:00,15,0.052427914355593866
2024-04-08 17:55:00,15,0.05306591543986829
2024-04-08 17:55:00,15,0.08502091916789795
2024-04-08 17:55:00,15,0.11592257307779946
2024-04-08 17:55:00,15,0.039376798242702016
2024-04-08 17:55:00,15,-0.0036524959485083747
2024-04-08 17:55:00,15,-0.05653999113629321
2024-04-08 17:55:00,15,-0.17561284792988405
2024-04-08 17:55:00,15,-0.42793738191464725
2024-04-08 17:55:00,15,0.05574389310902078
2024-04-08 17:55:00,15,0.016174017301032656
2024-04-08 17:55:00,15,0.06976200109604092
2024-04-08 17:55:00,15,0.08878131638435857
2024-04-08 17:55:00,15,0.11049803271074407
2024-04-08 17:55:00,15,0.0943148045760003
2024-04-08 17:55:00,15,0.1520901346354467
2024-04-08 17:55:00,15,0.11744987913677052
2024-04-08 17:55:00,15,0.11820562234194068
2024-04-08 17:55:00,15,0.21099388872159758
2024-04-08 17:55:00,15,0.05350323313119326
2024-04-08 17:55:00,15,0.12988457738889142
2024-04-08 17:55:00,15,0.06626006174890733
2024-04-08 17:55:00,15,0.1406421719987107
2024-04-08 17:55:00,15,0.08020280179795239
2024-04-08 17:55:00,15,0.01874457324242393
2024-04-08 17:55:00,15,0.08720335391922956
2024-04-08 17:55:00,15,0.04766598761023605
2024-04-08 17:55:00,15,0.07560491344625259
2024-04-08 17:55:00,15,0.006307542254498533
2024-04-08 17:55:00,15,0.021256991066480435
2024-04-08 17:55:00,15,-0.019955142571538548
2024-04-08 17:55:00,15,-0.0038361907362731706
2024-04-08 17:55:00,15,0.005832042937560344
2024-04-08 17:55:00,15,0.023657744323989316
2024-04-08 17:55:00,15,-0.046780572270542914
2024-04-08 17:55:00,15,-0.05424228742683038
2024-04-08 17:55:00,15,0.0353879679810748
2024-04-08 17:55:00,15,-0.045306939995011425
